date,open,high,low,close
2017-08-09T15:10:00+03:00,1270.01,1270.56,1269.88,1270.14
2017-08-09T15:05:00+03:00,1269.81,1270.43,1269.71,1270
2017-08-09T15:00:00+03:00,1268.91,1271,1268.91,1269.78
2017-08-09T14:55:00+03:00,1269.45,1269.55,1268.62,1268.83
2017-08-09T14:50:00+03:00,1268.55,1269.64,1268.43,1269.43
2017-08-09T14:45:00+03:00,1268.26,1268.64,1268.12,1268.52
2017-08-09T14:40:00+03:00,1267.96,1268.35,1267.88,1268.25
2017-08-09T14:35:00+03:00,1267.71,1268.04,1267.68,1268
2017-08-09T14:30:00+03:00,1268.08,1268.09,1267.71,1267.75
2017-08-09T14:25:00+03:00,1267.99,1268.3,1267.99,1268.07
2017-08-09T14:20:00+03:00,1268,1268.29,1267.89,1268
2017-08-09T14:15:00+03:00,1267.41,1268.12,1267.36,1267.99
2017-08-09T14:10:00+03:00,1266.71,1267.42,1266.71,1267.42
2017-08-09T14:05:00+03:00,1266.54,1267.01,1266.52,1266.7
2017-08-09T14:00:00+03:00,1266.57,1266.93,1266.3,1266.52
2017-08-09T13:55:00+03:00,1267.49,1267.6,1266.41,1266.53
2017-08-09T13:50:00+03:00,1267.02,1267.4,1266.9,1267.4
2017-08-09T13:45:00+03:00,1267.18,1267.26,1267.01,1267.01
2017-08-09T13:40:00+03:00,1266.92,1267.23,1266.78,1267.12
2017-08-09T13:35:00+03:00,1267.23,1267.28,1266.87,1266.99
2017-08-09T13:30:00+03:00,1267.39,1267.41,1267.17,1267.27
2017-08-09T13:25:00+03:00,1266.25,1267.41,1266.25,1267.38
2017-08-09T13:20:00+03:00,1266.63,1266.85,1266.15,1266.17
2017-08-09T13:15:00+03:00,1266.89,1266.97,1266.52,1266.62
2017-08-09T13:10:00+03:00,1266.55,1266.96,1266.44,1266.83
2017-08-09T13:05:00+03:00,1267.09,1267.51,1266.36,1266.52
2017-08-09T13:00:00+03:00,1267.4,1267.43,1266.89,1267.08
2017-08-09T12:55:00+03:00,1267.19,1267.7,1267.19,1267.39
2017-08-09T12:50:00+03:00,1267.32,1267.44,1267.08,1267.14
2017-08-09T12:45:00+03:00,1267.42,1267.51,1267.12,1267.29
2017-08-09T12:40:00+03:00,1267.92,1267.92,1267.24,1267.43
2017-08-09T12:35:00+03:00,1268,1268.16,1267.88,1267.91
2017-08-09T12:30:00+03:00,1267.72,1268.12,1267.42,1267.99
2017-08-09T12:25:00+03:00,1267.69,1267.91,1267.4,1267.69
2017-08-09T12:20:00+03:00,1267.73,1267.8,1267.44,1267.7
2017-08-09T12:15:00+03:00,1268.11,1268.31,1267.71,1267.72
2017-08-09T12:10:00+03:00,1268.33,1268.43,1268.02,1268.12
2017-08-09T12:05:00+03:00,1267.96,1268.34,1267.93,1268.34
2017-08-09T12:00:00+03:00,1267.95,1268.22,1267.92,1268.04
2017-08-09T11:55:00+03:00,1267.63,1267.95,1267.6,1267.94
2017-08-09T11:50:00+03:00,1267.39,1267.69,1267.26,1267.62
2017-08-09T11:45:00+03:00,1267.14,1267.81,1267.14,1267.3
2017-08-09T11:40:00+03:00,1267.73,1267.81,1267.17,1267.17
2017-08-09T11:35:00+03:00,1268.01,1268.21,1267.7,1267.74
2017-08-09T11:30:00+03:00,1268.01,1268.41,1268.01,1268.02
2017-08-09T11:25:00+03:00,1267.99,1268.39,1267.97,1268.02
2017-08-09T11:20:00+03:00,1268.14,1268.43,1267.59,1268
2017-08-09T11:15:00+03:00,1268.09,1268.13,1267.54,1268.13
